chaos_id,canonical_smiles,molecular_formula
26477,CCCc1ccc(C(=O)OCC)nc1,C11H15NO2
26478,CCCc1ccc(C(=O)Oc2ccc(C#N)c(F)c2)cc1,C17H14FNO2
26479,CCCc1ccc(C(=O)Oc2ccc(OC)cc2)cc1,C17H18O3
26480,CCCc1ccc(C(=O)Oc2ccc(OCC)cc2)cc1,C18H20O3
26481,CCCc1ccc(C)c(C)c1,C11H16
26482,CCCc1ccc(C)c(N)c1,C10H15N
26483,CCCc1ccc(C)c(O)c1,C10H14O
26484,CCCc1ccc(C)cc1,C10H14
26485,CCCc1ccc(C)cc1C,C11H16
26486,CCCc1ccc(C)cc1O,C10H14O
26487,CCCc1ccc(CC)cc1,C11H16
26488,CCCc1ccc(CCCC(=O)O)cc1,C13H18O2
26489,CCCc1ccc(Cc2ccccc2)cc1,C16H18
26490,CCCc1ccc(N)cc1,C9H13N
26491,CCCc1ccc(O)c(C(=O)O)c1,C10H12O3
26492,CCCc1ccc(O)c(OC)c1,C10H14O2
26493,CCCc1ccc(O)c2c1C(C)CCC2C,C15H22O
26494,CCCc1ccc(O)cc1,C9H12O
26495,CCCc1ccc(O)cc1O,C9H12O2
26496,CCCc1ccc(OC(C)=O)cc1,C11H14O2
26497,CCCc1ccc(OC)cc1,C10H14O
26498,CCCc1ccc2c(c1)C(=O)CCC2,C13H16O
26499,CCCc1ccc2c(c1)CCCC2,C13H18
26500,CCCc1ccc2c(c1)Cc1cc(-c3ccc(C#N)cc3)ccc1-2,C23H19N
26501,CCCc1ccc2c(ccc3cc4ccccc4cc32)c1,C21H18
26502,CCCc1ccc2c(ccc3ccccc32)c1,C17H16
26503,CCCc1ccc2c(ccc3ccccc32)c1C,C18H18
26504,CCCc1ccc2cc3ccccc3cc2c1,C17H16
26505,CCCc1ccc2ccc3cccc4ccc1c2c34,C19H16
26506,CCCc1ccc2ccccc2c1,C13H14
26507,CCCc1ccc2ccccc2c1C,C14H16
26508,CCCc1ccc2ncc(CCC)cc2c1,C15H19N
26509,CCCc1ccc2ncccc2c1,C12H13N
26510,CCCc1ccc[nH]1,C7H11N
26511,CCCc1cccc(C)c1,C10H14
26512,CCCc1cccc(C)c1C,C11H16
26513,CCCc1cccc(C)c1O,C10H14O
26514,CCCc1cccc(CC)c1,C11H16
26515,CCCc1cccc(O)c1,C9H12O
26516,CCCc1cccc(O)c1C,C10H14O
26517,CCCc1cccc(OCC(=O)O)c1,C11H14O3
26518,CCCc1cccc2c(C)c3c(ccc4ccccc43)c(C)c12,C23H22
26519,CCCc1cccc2c1ccc1cc(C)c(C)cc12,C19H20
26520,CCCc1cccc2c1ccc1ccccc12,C17H16
26521,CCCc1cccc2cc3c(ccc4ccccc43)cc12,C21H18
26522,CCCc1cccc2ccccc12,C13H14
26523,CCCc1ccccc1,C9H12
26524,CCCc1ccccc1-c1ccccc1,C15H16
26525,CCCc1ccccc1C,C10H14
26526,CCCc1ccccc1C#N,C10H11N
26527,CCCc1ccccc1C(=O)Cl,C10H11ClO
26528,CCCc1ccccc1C(=O)Nc1ccccc1,C16H17NO
26529,CCCc1ccccc1C(=O)O,C10H12O2
26530,CCCc1ccccc1C(=O)OCC,C12H16O2
26531,CCCc1ccccc1C(C)=O,C11H14O
26532,CCCc1ccccc1C(N)=O,C10H13NO
26533,CCCc1ccccc1C(N)=S,C10H13NS
26534,CCCc1ccccc1CC,C11H16
26535,CCCc1ccccc1CCC,C12H18
26536,CCCc1ccccc1CCO,C11H16O
26537,CCCc1ccccc1N,C9H13N
26538,CCCc1ccccc1N(C)C,C11H17N
26539,CCCc1ccccc1O,C9H12O
26540,CCCc1ccccn1,C8H11N
26541,CCCc1cccnc1,C8H11N
26542,CCCc1ccco1,C7H10O
26543,CCCc1cccs1,C7H10S
26544,CCCc1ccn(-c2ccc([N+](=O)[O-])cc2)n1,C12H13N3O2
26545,CCCc1ccnc(-c2ccccc2)n1,C13H14N2
26546,CCCc1ccnc(C)n1,C8H12N2
26547,CCCc1ccnc(N)n1,C7H11N3
26548,CCCc1ccnc(NS(=O)(=O)c2ccc(NC(C)=O)cc2)n1,C15H18N4O3S
26549,CCCc1ccncc1,C8H11N
26550,CCCc1ccsc1,C7H10S
26551,CCCc1cn(C)c(=O)n(C)c1=O,C9H14N2O2
26552,CCCc1cn(C)c(=O)nc1NC,C9H15N3O
26553,CCCc1cnc(NS(=O)(=O)c2ccccc2)nc1,C13H15N3O2S
26554,CCCc1cnc2c(Cl)c(Cl)c(Cl)c(Cl)c2n1,C11H8Cl4N2
26555,CCCc1cnc2cc(CCC)c(CCC)cc2c1,C18H25N
26556,CCCc1cnccn1,C7H10N2
26557,CCCc1nc(-c2ccccc2)ncc1C(=O)O,C14H14N2O2
26558,CCCc1nc(-c2ccccc2)ncc1C(=O)OCC,C16H18N2O2
26559,CCCc1nc(C)ncc1C(=O)O,C9H12N2O2
26560,CCCc1nc(C)ncc1C(=O)OCC,C11H16N2O2
26561,CCCc1nc(CC)oc1CC,C10H17NO
26562,CCCc1nc(N)c2ncn(C)c2n1,C9H13N5
26563,CCCc1nc(N)ncc1C(=O)O,C8H11N3O2
26564,CCCc1nc(N)ncc1C(=O)OCC,C10H15N3O2
26565,CCCc1nc(SC)ncc1C(=O)OCC,C11H16N2O2S
26566,CCCc1nc2c(=O)n(C)c(=O)n(C)c2[nH]1,C10H14N4O2
26567,CCCc1nc2c(C)cc(C)cc2cc1CC,C16H21N
26568,CCCc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,C10H8Cl4N2
26569,CCCc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2nc1CCC,C14H14Cl4N2
26570,CCCc1nc2c(NC)ncnc2n1C,C10H15N5
26571,CCCc1nc2c([nH]1)c(=O)n(CC)c(=O)n2CC,C12H18N4O2
26572,CCCc1nc2cccc(C)n2c(=O)c1CC,C14H18N2O
26573,CCCc1nc2ccccc2[nH]1,C10H12N2
26574,CCCc1nc2ccccc2c(C(=O)O)c1-c1ccccc1,C19H17NO2
26575,CCCc1nc2ccccc2c2c1-c1ccccc1C2=O,C19H15NO
26576,CCCc1nc2ccccc2s1,C10H11NS
26577,CCCc1nc2cncnc2n1C,C9H12N4
26578,CCCc1ncc(C)c(-c2ccccc2)n1,C14H16N2
26579,CCCc1ncc(CC)c(-c2ccccc2)n1,C15H18N2
26580,CCCc1ncc([N+](=O)[O-])[nH]1,C6H9N3O2
26581,CCCc1nccc(-c2ccccc2)n1,C13H14N2
26582,CCCc1nnc(-c2ccc3c(c2N)C(=O)c2ccccc2C3=O)o1,C19H15N3O3
26583,CCCc1ocnc1C(=O)OCC,C9H13NO3
26584,CCCc1onc(C)c1/N=C1/C=C(O)C(=O)c2ccccc21,C17H16N2O3
26585,CCCl,C2H5Cl
26586,CCF,C2H5F
26587,CCI,C2H5I
26588,CCN,C2H7N
26589,CCN(/C=C/C#N)CC,C7H12N2
26590,CCN(/C=C/C(F)(F)F)CC,C7H12F3N
26591,CCN(/N=C/c1cc([N+](=O)[O-])ccc1O)C(C)(C)C,C13H19N3O3
26592,CCN(/N=C/c1cc([N+](=O)[O-])ccc1O)C(C)C,C12H17N3O3
26593,CCN(/N=C/c1cc([N+](=O)[O-])ccc1O)c1ccccc1,C15H15N3O3
26594,CCN(C#CC(=O)c1ccc([N+](=O)[O-])cc1)CC,C13H14N2O3
26595,CCN(C#CP(=O)(OC)OC)CC,C8H16NO3P
26596,CCN(C#Cc1nc(Cl)nc(Cl)n1)CC,C9H10Cl2N4
26597,CCN(C#N)CC,C5H10N2
26598,CCN(C(=O)C(=O)N(CC)[N+](=O)[O-])[N+](=O)[O-],C6H10N4O6
26599,CCN(C(=O)C(Cl)Br)c1ccccc1,C10H11BrClNO
26600,CCN(C(=O)C(Cl)Cl)c1ccccc1,C10H11Cl2NO
26601,CCN(C(=O)N(C)c1ccccc1)c1ccccc1,C16H18N2O
26602,CCN(C(=O)N(CC)c1ccccc1)c1ccccc1,C17H20N2O
26603,CCN(C(=O)Nc1cccc(C(F)(F)F)c1)C1CCC1,C14H17F3N2O
26604,CCN(C(=O)Oc1ccccc1)c1ccccc1,C15H15NO2
26605,CCN(C(=O)n1nnn(-c2ccccc2Cl)c1=O)C1CCCCC1,C16H20ClN5O2
26606,CCN(C(C)=O)C(C)=O,C6H11NO2
26607,CCN(C(C)=O)C1CCCCC1,C10H19NO
26608,CCN(C(C)=O)c1ccccc1,C10H13NO
26609,CCN(C(C)=O)c1ccccc1C,C11H15NO
26610,CCN(C(C)C)C(C)C,C8H19N
26611,CCN(C(F)(F)F)C(F)(F)F,C4H5F6N
26612,CCN(C(N)=O)c1ccccc1,C9H12N2O
26613,CCN(C)/N=C/c1cc([N+](=O)[O-])ccc1O,C10H13N3O3
26614,CCN(C)C,C4H11N
26615,CCN(C)C(C)(C)C,C7H17N
26616,CCN(C)C(C)C,C6H15N
26617,CCN(C)CC,C5H13N
26618,CCN(C)CC(C)C,C7H17N
26619,CCN(C)CCC(C)O,C7H17NO
26620,CCN(C)CCOCCN(C)C,C9H22N2O
26621,CCN(C)CCc1ccccc1,C11H17N
26622,CCN(C)Cc1ccccc1,C10H15N
26623,CCN(C)N,C3H10N2
26624,CCN(C)NC,C4H12N2
26625,CCN(C)P(=O)(F)N(C)CC,C6H16FN2OP
26626,CCN(C)c1ccccc1,C9H13N
26627,CCN(C1CCCCC1)P(=O)(F)N(C)C,C10H22FN2OP
26628,CCN(C=O)CC,C5H11NO
26629,CCN(CC(C)C)/N=C/c1cc([N+](=O)[O-])ccc1O,C13H19N3O3
26630,CCN(CC(C)C)CC(C)C,C10H23N
26631,CCN(CC(C)C)N=O,C6H14N2O
26632,CCN(CC(F)F)CC(F)F,C6H11F4N
26633,CCN(CC)/C(=C\C(=O)c1ccccc1)c1ccccc1,C19H21NO
26634,CCN(CC)/C(=C\C(F)(F)F)C(F)(F)F,C8H11F6N
26635,CCN(CC)/N=C/c1cc([N+](=O)[O-])ccc1O,C11H15N3O3
26636,CCN(CC)/N=N/c1[nH]cnc1C(N)=O,C8H14N6O
26637,CCN(CC)B(Cl)Cl,C4H10BCl2N
26638,CCN(CC)B(N(CC)CC)N(CC)CC,C12H30BN3
26639,CCN(CC)C(=O)/C=C(\C)c1ccco1,C12H17NO2
26640,CCN(CC)C(=O)/C=C/c1ccc(C)s1,C12H17NOS
26641,CCN(CC)C(=O)/C=C\C(=O)N(CC)CC,C12H22N2O2
26642,CCN(CC)C(=O)C(=O)CCC(C)C,C11H21NO2
26643,CCN(CC)C(=O)C(=O)N(CC)CC,C10H20N2O2
26644,CCN(CC)C(=O)C(C)(O)c1ccccc1,C13H19NO2
26645,CCN(CC)C(=O)C(C)OC(=O)c1ccccc1OC(C)=O,C16H21NO5
26646,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12,C17H21NO2
26647,CCN(CC)C(=O)C(F)(F)F,C6H10F3NO
26648,CCN(CC)C(=O)C1(CC)OCCO1,C10H19NO3
26649,CCN(CC)C(=O)C1(CCC(C)C)OCCO1,C13H25NO3
26650,CCN(CC)C(=O)C1C=C2c3cccc4[nH]cc(c34)CC2N(C)C1,C20H25N3O
26651,CCN(CC)C(=O)C1CCCCCCCCCC1,C16H31NO
26652,CCN(CC)C(=O)C1CCO1,C8H15NO2
26653,CCN(CC)C(=O)CC(C(=O)N(CC)CC)P(=O)(OC)OC,C14H29N2O5P
26654,CCN(CC)C(=O)CC(C)=O,C8H15NO2
26655,CCN(CC)C(=O)CCCC(=O)N(CC)CC,C13H26N2O2
26656,CCN(CC)C(=O)CCl,C6H12ClNO
26657,CCN(CC)C(=O)COC(=O)c1ccccc1,C13H17NO3
26658,CCN(CC)C(=O)COC(=O)c1ccccc1OC(C)=O,C15H19NO5
26659,CCN(CC)C(=O)COCC(=O)N(CC)CC,C12H24N2O3
26660,CCN(CC)C(=O)COCCCl,C8H16ClNO2
26661,CCN(CC)C(=O)COCCO,C8H17NO3
26662,CCN(CC)C(=O)Cc1ccccc1,C12H17NO
26663,CCN(CC)C(=O)Cl,C5H10ClNO
26664,CCN(CC)C(=O)F,C5H10FNO
26665,CCN(CC)C(=O)N(C)N=O,C6H13N3O2
26666,CCN(CC)C(=O)N(CC)CC,C9H20N2O
26667,CCN(CC)C(=O)N(CC)N=O,C7H15N3O2
26668,CCN(CC)C(=O)N(c1ccccc1)c1ccccc1,C17H20N2O
26669,CCN(CC)C(=O)NC(=O)c1ccccc1,C12H16N2O2
26670,CCN(CC)C(=O)NCc1ccccc1,C12H18N2O
26671,CCN(CC)C(=O)Nc1ccccc1,C11H16N2O
26672,CCN(CC)C(=O)OC,C6H13NO2
26673,CCN(CC)C(=O)O[Si](C)(C)C,C8H19NO2Si
26674,CCN(CC)C(=O)Oc1ccccc1,C11H15NO2
26675,CCN(CC)C(=O)SCc1ccc(Cl)cc1,C12H16ClNOS
26676,CCN(CC)C(=O)c1c(N)ccc(OC)c1[Si](C)(C)C,C15H26N2O2Si
26677,CCN(CC)C(=O)c1c(N)cccc1OC,C12H18N2O2
26678,CCN(CC)C(=O)c1cc(C)ccc1C,C13H19NO
26679,CCN(CC)C(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,C11H13N3O5
26680,CCN(CC)C(=O)c1ccc(C(=O)N(CC)CC)cc1,C16H24N2O2
26681,CCN(CC)C(=O)c1ccc(C)c(OC)c1N,C13H20N2O2
26682,CCN(CC)C(=O)c1ccc(C)cc1N,C12H18N2O
26683,CCN(CC)C(=O)c1ccc(N2C(=O)C=CC2=O)cc1,C15H16N2O3
26684,CCN(CC)C(=O)c1ccc(N2C(=O)CC(N(CC)CC)C2=O)cc1,C19H27N3O3
26685,CCN(CC)C(=O)c1ccc(NC(=O)/C=C/C(=O)O)cc1,C15H18N2O4
26686,CCN(CC)C(=O)c1ccc(OC)cc1N,C12H18N2O2
26687,CCN(CC)C(=O)c1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,C17H20N2O3S
26688,CCN(CC)C(=O)c1ccc([N+](=O)[O-])cc1,C11H14N2O3
26689,CCN(CC)C(=O)c1cccc(C(=O)N(CC)CC)c1,C16H24N2O2
26690,CCN(CC)C(=O)c1cccc(C)c1,C12H17NO
26691,CCN(CC)C(=O)c1cccc(Cl)c1N,C11H15ClN2O
26692,CCN(CC)C(=O)c1cccc(OC)c1N,C12H18N2O2
26693,CCN(CC)C(=O)c1ccccc1,C11H15NO
26694,CCN(CC)C(=O)c1ccccc1C,C12H17NO
26695,CCN(CC)C(=O)c1ccccc1N,C11H16N2O
26696,CCN(CC)C(=O)c1ccccc1O,C11H15NO2
26697,CCN(CC)C(=O)c1cccnc1,C10H14N2O
26698,CCN(CC)C(=S)/N=C(/C(=O)OC)C(C)C,C11H20N2O2S
26699,CCN(CC)C(=S)/N=C(/c1ccccc1)N(CC)CC,C16H25N3S
26700,CCN(CC)C(=S)NC(=O)C(C)(C)C,C10H20N2OS
26701,CCN(CC)C(=S)NC(=O)C(C)C,C9H18N2OS
26702,CCN(CC)C(=S)NC(=O)CC(C)C,C10H20N2OS
26703,CCN(CC)C(=S)NC(=O)c1ccco1,C10H14N2O2S
26704,CCN(CC)C(=S)NC(C(=O)OC)=C(C)C,C11H20N2O2S
26705,CCN(CC)C(=S)NC1CCCCC1,C11H22N2S
26706,CCN(CC)C(=S)NCc1ccccc1,C12H18N2S
26707,CCN(CC)C(=S)SC,C6H13NS2
26708,CCN(CC)C(=S)SSC(=S)N(CC)CC,C10H20N2S4
26709,CCN(CC)C(=S)c1ccccc1,C11H15NS
26710,CCN(CC)C(C#N)c1ccc(C(C)(C)C)cc1,C16H24N2
26711,CCN(CC)C(C)(C)C#N,C8H16N2
26712,CCN(CC)C(C)=O,C6H13NO
26713,CCN(CC)C(C)C,C7H17N
26714,CCN(CC)C(C)C#N,C7H14N2
26715,CCN(CC)C(C)C(=O)OC,C8H17NO2
26716,CCN(CC)C(C)C(=O)c1ccccc1,C13H19NO
26717,CCN(CC)C(C)C=C(Cl)Cl,C8H15Cl2N
26718,CCN(CC)C(C)CP(=O)(CC)CC(C)N(CC)CC,C16H37N2OP
26719,CCN(CC)C(C=C(Cl)Cl)c1ccccc1,C13H17Cl2N
26720,CCN(CC)C(CC)(CC)CC,C11H25N
26721,CCN(CC)C(CCCC(=O)OC)C(=O)OC,C12H23NO4
26722,CCN(CC)C(F)(F)C(F)S(=O)(=O)F,C6H11F4NO2S
26723,CCN(CC)C(F)(F)F,C5H10F3N
26724,CCN(CC)C(N)=O,C5H12N2O
26725,CCN(CC)C(N)=S,C5H12N2S
26726,CCN(CC)C(OC)OC,C7H17NO2
26727,CCN(CC)C(c1ccccc1)c1ccccc1,C17H21N
26728,CCN(CC)C1=NC(=O)/C(=C/c2ccc([N+](=O)[O-])o2)S1,C12H13N3O4S
26729,CCN(CC)C1CC(=O)N(c2ccc(S(N)(=O)=O)cc2)C1=O,C14H19N3O4S
26730,CCN(CC)C1CCCC1=O,C9H17NO
26731,CCN(CC)C1CCCCC1,C10H21N
26732,CCN(CC)CC,C6H15N
26733,CCN(CC)CC#CC(C)O,C9H17NO
26734,CCN(CC)CC#CCCCO,C10H19NO
26735,CCN(CC)CC#CCN(CC)CC,C12H24N2
26736,CCN(CC)CC#CCO,C8H15NO
26737,CCN(CC)CC#CCOC(=O)c1ccccc1,C15H19NO2
26738,CCN(CC)CC#CCOC(C)=O,C10H17NO2
26739,CCN(CC)CC#N,C6H12N2
26740,CCN(CC)CC(=O)Nc1c(C)cccc1C,C14H22N2O
26741,CCN(CC)CC(=O)c1ccccc1,C12H17NO
26742,CCN(CC)CC(Br)=C(Cl)Cl,C7H12BrCl2N
26743,CCN(CC)CC(C)(C)CC,C10H23N
26744,CCN(CC)CC(C)=O,C7H15NO
26745,CCN(CC)CC(C)O,C7H17NO
26746,CCN(CC)CC(C)P(CC)CC(C)N(CC)CC,C16H37N2P
26747,CCN(CC)CC(Cl)=C(Cl)Cl,C7H12Cl3N
26748,CCN(CC)CC(Cl)Cl,C6H13Cl2N
26749,CCN(CC)CC(F)(F)F,C6H12F3N
26750,CCN(CC)CC(N)=O,C6H14N2O
26751,CCN(CC)CC(O)COc1ccc(C)cc1,C14H23NO2
26752,CCN(CC)CC(O)COc1ccccc1,C13H21NO2
26753,CCN(CC)CC(O)COc1ccccc1C,C14H23NO2
26754,CCN(CC)CC(O)COc1ccccc1OC,C14H23NO3
26755,CCN(CC)CC(O)Cc1ccc(OCCC(C)C)cc1,C18H31NO2
26756,CCN(CC)CC(O)Cc1ccccc1OC,C14H23NO2
26757,CCN(CC)CC(O)c1ccccc1,C12H19NO
26758,CCN(CC)CC/N=C/c1ccccc1,C13H20N2
26759,CCN(CC)CC1CCCC1=O,C10H19NO
26760,CCN(CC)CC1CCCCC1=O,C11H21NO
26761,CCN(CC)CC1CCc2cc(C)c([N+](=O)[O-])cc2N1,C15H23N3O2
26762,CCN(CC)CC1CN=C(c2ccc(N)cc2)O1,C14H21N3O
26763,CCN(CC)CC=C(Cl)Cl,C7H13Cl2N
26764,CCN(CC)CCC#N,C7H14N2
26765,CCN(CC)CCC(=O)OC,C8H17NO2
26766,CCN(CC)CCC(=O)c1ccccc1,C13H19NO
26767,CCN(CC)CCC(C)O,C8H19NO
26768,CCN(CC)CCC1(C)C(=O)N(CCCN(C)C)c2ccccc21,C20H33N3O
26769,CCN(CC)CCC1(C)C(=O)N(CCN(C)C)c2ccccc21,C19H31N3O
26770,CCN(CC)CCC1(C)C(=O)N(CCN2CCCC2)c2ccccc21,C21H33N3O
26771,CCN(CC)CCC1(C)C(=O)N(CCN2CCOCC2)c2ccccc21,C21H33N3O2
26772,CCN(CC)CCC1(C)CN(CCN(C)C)c2ccccc21,C19H33N3
26773,CCN(CC)CCC1(C)CN(CCN2CCOCC2)c2ccccc21,C21H35N3O
26774,CCN(CC)CCCC(=O)OC,C9H19NO2
26775,CCN(CC)CCCC(C)=O,C9H19NO
26776,CCN(CC)CCCC(C)C,C10H23N
26777,CCN(CC)CCCC(N)c1ccccc1,C14H24N2
26778,CCN(CC)CCCC1(C)CC(=O)c2ccccc2O1,C17H25NO2
26779,CCN(CC)CCCC1CCCCC1,C13H27N
26780,CCN(CC)CCCCC#N,C9H18N2
26781,CCN(CC)CCCCC(Cl)=C(Cl)Cl,C10H18Cl3N
26782,CCN(CC)CCCCCCC(Cl)=C(Cl)Cl,C12H22Cl3N
26783,CCN(CC)CCCCCCCCCCOC(=O)c1ccc(N)cc1O,C21H36N2O3
26784,CCN(CC)CCCCCCCCCOC(=O)c1ccc(N)cc1O,C20H34N2O3
26785,CCN(CC)CCCCCCCCOC(=O)c1ccc(N)cc1O,C19H32N2O3
26786,CCN(CC)CCCCCCCOC(=O)c1ccc(N)cc1O,C18H30N2O3
26787,CCN(CC)CCCCCCO,C10H23NO
26788,CCN(CC)CCCCCN,C9H22N2
26789,CCN(CC)CCCCCOC(=O)c1ccc(N)cc1O,C16H26N2O3
26790,CCN(CC)CCCCOC(=O)c1ccc(N)cc1O,C15H24N2O3
26791,CCN(CC)CCCN,C7H18N2
26792,CCN(CC)CCCO,C7H17NO
26793,CCN(CC)CCCOC(=O)c1ccc(N)cc1O,C14H22N2O3
26794,CCN(CC)CCC[C@@H](C)N,C9H22N2
26795,CCN(CC)CCC[C@@H](C)Nc1ccnc2cc(Cl)ccc12,C18H26ClN3
26796,CCN(CC)CCC[Si](OC)(OC)OC,C10H25NO3Si
26797,CCN(CC)CCCc1ccccc1,C13H21N
26798,CCN(CC)CCCl,C6H14ClN
26799,CCN(CC)CCN,C6H16N2
26800,CCN(CC)CCN(C)N,C7H19N3
26801,CCN(CC)CCN(CC)CC,C10H24N2
26802,CCN(CC)CCN(CC)CCN(CC)CC,C14H33N3
26803,CCN(CC)CCN1C(=O)C(C)(CCN)c2ccccc21,C17H27N3O
26804,CCN(CC)CCN1C(=O)C(C)(CCN2CCCCC2)c2ccccc21,C22H35N3O
26805,CCN(CC)CCN1C(=O)C(C)c2ccccc21,C15H22N2O
26806,CCN(CC)CCN=C(c1ccccc1)c1ccccc1,C19H24N2
26807,CCN(CC)CCNC(=O)c1cc(S(C)(=O)=O)ccc1OC,C15H24N2O4S
26808,CCN(CC)CCNC(=O)c1ccc(N)cc1,C13H21N3O
26809,CCN(CC)CCNc1ccc(C)c(Cl)c1,C13H21ClN2
26810,CCN(CC)CCNc1ccc(C)c2sc3ccccc3c(=O)c12,C20H24N2OS
26811,CCN(CC)CCNc1ccccc1,C12H20N2
26812,CCN(CC)CCO,C6H15NO
26813,CCN(CC)CCOC(=O)C(C)C,C10H21NO2
26814,CCN(CC)CCOC(=O)C1CCCC1,C12H23NO2
26815,CCN(CC)CCOC(=O)c1ccc(N)cc1,C13H20N2O2
26816,CCN(CC)CCOC(=O)c1ccc(N)cc1O,C13H20N2O3
26817,CCN(CC)CCOC(=O)c1ccc([N+](=O)[O-])cc1,C13H18N2O4
26818,CCN(CC)CCOC(CC(C)C)c1ccccc1,C17H29NO
26819,CCN(CC)CCOC(c1ccccc1)C(C)C,C16H27NO
26820,CCN(CC)CCOCCO,C8H19NO2
26821,CCN(CC)CCOCCOCCO,C10H23NO3
26822,CCN(CC)CCOCCOCCOCCO,C12H27NO4
26823,CCN(CC)CCOCCOCCOCCOCCO,C14H31NO5
26824,CCN(CC)CCOCCOCCOCCOCCOCCO,C16H35NO6
26825,CCN(CC)CCOCc1ccccc1,C13H21NO
26826,CCN(CC)CCOc1ccc(/C=C/C(=O)C(C)(C)O)cc1,C18H27NO3
26827,CCN(CC)CCP(=O)(CC)CCN(CC)CC,C14H33N2OP
26828,CCN(CC)CCP(CC)CCN(CC)CC,C14H33N2P
26829,CCN(CC)CCS,C6H15NS
26830,CCN(CC)CCSP(C)(=O)OCC(C)C,C11H26NO2PS
26831,CCN(CC)CCc1ccccc1,C12H19N
26832,CCN(CC)CCc1cccnc1,C11H18N2
26833,CCN(CC)CN=C(c1ccccc1)c1ccccc1,C18H22N2
26834,CCN(CC)COC,C6H15NO
26835,CCN(CC)COC(=O)c1ccc(N)cc1,C12H18N2O2
26836,CCN(CC)COOC(C)(C)C,C9H21NO2
26837,CCN(CC)CP(=O)(ON(CC)CC)ON(CC)CC,C13H32N3O3P
26838,CCN(CC)CP(C)CN(CC)CC,C11H27N2P
26839,CCN(CC)C[C@H](O)CO,C7H17NO2
26840,CCN(CC)C[Si](C)(C)O[Si](C)(C)C,C10H27NOSi2
26841,CCN(CC)Cc1cc(Br)cc2c1N(C(C)=O)CC2,C15H21BrN2O
26842,CCN(CC)Cc1ccc(C2=NCCO2)cc1,C14H20N2O
26843,CCN(CC)Cc1cccc2ccccc12,C15H19N
26844,CCN(CC)Cc1ccccc1,C11H17N
26845,CCN(CC)Cc1cccnc1,C10H16N2
26846,CCN(CC)N(CC)CC,C8H20N2
26847,CCN(CC)N=O,C4H10N2O
26848,CCN(CC)NC(C)C,C7H18N2
26849,CCN(CC)NCCC(C)C,C9H22N2
26850,CCN(CC)O[PH](=O)ON(CC)CC,C8H21N2O3P
26851,CCN(CC)P(=O)(CC)N(CC)CC,C10H25N2OP
26852,CCN(CC)P(=O)(F)N(C)C,C6H16FN2OP
26853,CCN(CC)P(=O)(F)N(CC)CC,C8H20FN2OP
26854,CCN(CC)P(=O)(N(CC)CC)N(CC)CC,C12H30N3OP
26855,CCN(CC)P(=O)(OC)N(CC)CC,C9H23N2O2P
26856,CCN(CC)P(C)(C)=O,C6H16NOP
26857,CCN(CC)P(Cl)Cl,C4H10Cl2NP
26858,CCN(CC)P(Cl)N(CC)CC,C8H20ClN2P
26859,CCN(CC)P(N(CC)CC)N(CC)CC,C12H30N3P
26860,CCN(CC)P1(=O)OC(C)(C)CC1(C)O,C10H22NO3P
26861,CCN(CC)S(=O)(=O)C(F)(F)F,C5H10F3NO2S
26862,CCN(CC)S(=O)(=O)CBr,C5H12BrNO2S
26863,CCN(CC)S(=O)(=O)CC,C6H15NO2S
26864,CCN(CC)S(=O)(=O)CC(=O)C(F)(F)F,C7H12F3NO3S
26865,CCN(CC)S(=O)(=O)Cl,C4H10ClNO2S
26866,CCN(CC)S(=O)(=O)F,C4H10FNO2S
26867,CCN(CC)S(=O)(=O)N(CC)CC,C8H20N2O2S
26868,CCN(CC)S(=O)(=O)c1cc(Br)cc2c1NCC2,C12H17BrN2O2S
26869,CCN(CC)S(=O)(=O)c1cc(Br)cc2cc[nH]c12,C12H15BrN2O2S
26870,CCN(CC)S(=O)(=O)c1ccc(/N=C/c2ccc(Cl)cc2)cc1,C17H19ClN2O2S
26871,CCN(CC)S(=O)(=O)c1ccc(N)cc1,C10H16N2O2S
26872,CCN(CC)S(=O)C(F)(F)F,C5H10F3NOS
26873,CCN(CC)S(=O)N(CC)CC,C8H20N2OS
26874,CCN(CC)S(C)(=O)=O,C5H13NO2S
26875,CCN(CC)S(Cl)(N(CC)CC)C(F)(F)F,C9H20ClF3N2S
26876,CCN(CC)S(F)(F)F,C4H10F3NS
26877,CCN(CC)SC(=S)N(CC)CC,C9H20N2S2
26878,CCN(CC)SSN(CC)CC,C8H20N2S2
26879,CCN(CC)[As](N(CC)CC)N(CC)CC,C12H30AsN3
26880,CCN(CC)[Ge](CC)(CC)CC,C10H25GeN
26881,CCN(CC)[N+](=O)[O-],C4H10N2O2
26882,CCN(CC)[PH](=O)N(CC)CC,C8H21N2OP
26883,CCN(CC)[SiH](C)N(CC)CC,C9H24N2Si
26884,CCN(CC)[SiH](N(CC)CC)N(CC)CC,C12H31N3Si
26885,CCN(CC)[Si](C)(C)C,C7H19NSi
26886,CCN(CC)[Si](C)(C)N,C6H18N2Si
26887,CCN(CC)[Si](C)(C)N(CC)CC,C10H26N2Si
